feature_set,sampling_file,training_set,model,grid_row,step,estimate_LogLoss,estimate_MSE,estimate_In_Sample_R2,estimate_R2_Holdout,estimate_AUC,ci_lower_LogLoss,ci_lower_MSE,ci_lower_In_Sample_R2,ci_lower_R2_Holdout,ci_lower_AUC,ci_upper_LogLoss,ci_upper_MSE,ci_upper_In_Sample_R2,ci_upper_R2_Holdout,ci_upper_AUC,evaluation_set,estimate_F1_Score,estimate_Accuracy,ci_lower_F1_Score,ci_lower_Accuracy,ci_upper_F1_Score,ci_upper_Accuracy,threshold_F1_Score,threshold_Accuracy,selection_set,computing_environment
prefer_official_train,pmt_train_and_evaluation_samples_seed_1_241016_with_holdout.csv,training_set,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.271794221235873,0.0833599735717687,0.323556825163353,0.32355919424334,0.884548615459795,0.269341321448122,0.0825222101865132,0.318711345927354,0.318713052765556,0.882744118179477,0.274080988579576,0.0841465772005599,0.3285145105595,0.328521352641232,0.886387206740983,evaluation_selection_50_percent_split,0.575219735236418,0.885673617398293,0.570627132270049,0.884366421527095,0.579713773913872,0.887106691390421,0.290050092230709,0.500050092230709,evaluation_selection_50_percent_split,OSSC
prefer_official_train,pmt_train_and_evaluation_samples_seed_1_241016_with_holdout.csv,training_set,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.275411202160443,0.0843574812626998,0.32077275574757,0.320775425226233,0.882110791061452,0.273056307744797,0.083552093141859,0.31570130414985,0.315701750172988,0.880201582672425,0.277811036510379,0.0851857746585641,0.325768305522141,0.325777184207011,0.883926844715401,evaluation_test_50_percent_split,0.57520555063117,0.883499799079153,0.570579266533571,0.882124096461372,0.579888993255431,0.884855530648902,0.290050092230709,0.500050092230709,evaluation_selection_50_percent_split,OSSC
AS,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.291344165385001,0.0889137447305632,0.278489505273469,0.278500555846409,0.863455133323916,0.292410789417256,0.089251472890394,0.273142467131845,0.273166193870031,0.861383849589442,0.292613776309991,0.0893273065668477,0.277133906537715,0.277138783033254,0.862589838390759,evaluation_selection_50_percent_split,0.549859073498591,,0.546521120464347,,0.549144473530178,,0.260149838582889,,evaluation_selection_50_percent_split,Heavy Server
AS,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.294706631064913,0.089899021377971,0.276153535672845,0.276153537610565,0.861314905132149,0.293753893890864,0.0896447392142717,0.276548941601432,0.276559762496367,0.860256261995244,0.296882604246219,0.0905514743679522,0.278462433344566,0.278462711465354,0.86246374427408,evaluation_test_50_percent_split,0.54995215447677,,0.551809515668323,,0.555726915196525,,0.260149838582889,,evaluation_selection_50_percent_split,Heavy Server
childcare,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.415073455524532,0.124001644462844,-0.0062391153854553,-0.00622370394124139,0.521632129990308,0.414186053962747,0.123636931786925,-0.00688943610047389,-0.00685657149422872,0.519305230348461,0.415748576799756,0.124304792203123,-0.00591468602025745,-0.00590790326601751,0.521339693917561,evaluation_selection_50_percent_split,0.251918147380209,,0.248738417956163,,0.252416282055994,,0.0842730326486771,,evaluation_selection_50_percent_split,Heavy Server
childcare,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.417363785506012,0.124977037747329,-0.00628667040921482,-0.0062866677154092,0.523212052217231,0.417524025829794,0.125022833912519,-0.0062913436172592,-0.0062909569095854,0.523566776550414,0.419799515068255,0.125914328822187,-0.00597929304107064,-0.00596424744858423,0.523888255162741,evaluation_test_50_percent_split,0.253960904226275,,0.25411783892542,,0.257061286934044,,0.0842730326486771,,evaluation_selection_50_percent_split,Heavy Server
education,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.3900237967698,0.118012835998235,0.0423584121533568,0.0423730792833485,0.663926732381203,0.38862092722185,0.117487567699963,0.0412721269627398,0.0412785895504265,0.661743115223792,0.391415434673834,0.118473794318014,0.0431909907121465,0.0432222187164662,0.665752023879299,evaluation_selection_50_percent_split,0.315284914487307,,0.312889322410101,,0.315259580170943,,0.158813510490826,,evaluation_selection_50_percent_split,Heavy Server
education,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.392381584468271,0.118953976654656,0.0422096470092716,0.0422096495732538,0.664732556930707,0.391621074551463,0.118766504172736,0.0435268811351362,0.0435411866337127,0.665718277090822,0.394164335460125,0.119717863588003,0.0440651492029029,0.0440655168875888,0.668046117903665,evaluation_test_50_percent_split,0.317879778696148,,0.318498299037166,,0.322068558800745,,0.158813510490826,,evaluation_selection_50_percent_split,Heavy Server
employment,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.402167507429323,0.120969442418742,0.018366367192978,0.0183814017824104,0.613566431795509,0.401626854682167,0.120660003936607,0.0173543103599306,0.0173863841421135,0.612099250793778,0.402714082247173,0.121226016684371,0.0189996449339186,0.0190062601799205,0.614950146434916,evaluation_selection_50_percent_split,0.291298782048938,,0.28745281432163,,0.290782810165035,,0.131345625156037,,evaluation_selection_50_percent_split,Heavy Server
employment,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.404880184053179,0.121971397813482,0.0179140584286236,0.0179140610576445,0.611621883315227,0.404702935153407,0.121929616596981,0.018302157998614,0.0183168406729985,0.611794197530704,0.407193521597797,0.12287513372605,0.0186056530945274,0.0186060304737518,0.613772984492148,evaluation_test_50_percent_split,0.292629246891807,,0.293921748205031,,0.294905391120142,,0.131345625156037,,evaluation_selection_50_percent_split,Heavy Server
family_structure,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.295932963685486,0.0894388479414774,0.274228437666461,0.274239553501429,0.854114725089508,0.296698257365628,0.0896008927317278,0.270296299191003,0.270320119267553,0.851943137155823,0.296720871157054,0.0896009433081807,0.2749198507807,0.274924742645953,0.853536661932244,evaluation_selection_50_percent_split,0.541817689612128,,0.5383667971753,,0.541898785373568,,0.270066404527274,,evaluation_selection_50_percent_split,Heavy Server
family_structure,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.29956404718315,0.0907052343155279,0.269662092546987,0.269662094502084,0.852076261089204,0.298812886985467,0.0905110147430575,0.269363974832246,0.269374903271231,0.850826330900345,0.302011848574106,0.0914507927427103,0.271489945647572,0.271490226532292,0.853062314989617,evaluation_test_50_percent_split,0.539196428571429,,0.541060396105262,,0.543506235032851,,0.270066404527274,,evaluation_selection_50_percent_split,Heavy Server
housing,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.385714108776479,0.117597095158661,0.0457320343053407,0.0457466497653179,0.67538119245058,0.384926220488582,0.117211372171084,0.0454399594788773,0.0454711154822312,0.675065213631064,0.38682829610386,0.117947913013028,0.0455273849949637,0.0455338202961331,0.67516549232571,evaluation_selection_50_percent_split,0.32128234037503,,0.317976207948777,,0.322120030274419,,0.15201613287362,,evaluation_selection_50_percent_split,Heavy Server
housing,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.387909678315459,0.118482827370099,0.0460032338422486,0.0460032363960755,0.674899539097651,0.387621450319537,0.118482430043676,0.0463513499555679,0.0463517162286443,0.674893246252366,0.389692135721698,0.119262237597181,0.0471667867471306,0.0471810372734667,0.676055289537477,evaluation_test_50_percent_split,0.322576370021867,,0.324279811280227,,0.326072484759753,,0.15201613287362,,evaluation_selection_50_percent_split,Heavy Server
immigration,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.404595935224006,0.121125624814027,0.0170989901678444,0.0171140441682797,0.588470317252984,0.403462745039456,0.120650869300557,0.0168941641007373,0.0169007920173684,0.587060450952718,0.405587156912338,0.121486245289523,0.0174290775560739,0.0174611473729938,0.588124162870771,evaluation_selection_50_percent_split,0.279574477156928,,0.278502412516698,,0.280307375164885,,0.155068952269436,,evaluation_selection_50_percent_split,Heavy Server
immigration,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.407062557149137,0.122107427634834,0.0168187772596071,0.0168187798915601,0.589341539501806,0.407297759784561,0.122181927422339,0.0165746241106389,0.0165750018506983,0.588197499753935,0.409338895974171,0.12299577494328,0.0173380948342327,0.0173527915075059,0.589124936215261,evaluation_test_50_percent_split,0.279441583948193,,0.27886879824241,,0.284809548824327,,0.155068952269436,,evaluation_selection_50_percent_split,Heavy Server
income,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.358667792802084,0.109035893053169,0.115203826156036,0.115217377593926,0.754420617780874,0.358774381883687,0.109024330254246,0.112113889534095,0.11214287213905,0.752330703519287,0.359012263402708,0.109218215026743,0.116170240966305,0.116176202755587,0.755160854769213,evaluation_selection_50_percent_split,0.407167962236076,,0.403526834707536,,0.408659732850402,,0.20024212426574,,evaluation_selection_50_percent_split,Heavy Server
income,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.359752868630144,0.109393968192963,0.119184659838835,0.119184662196757,0.755996597175262,0.35898079557794,0.109225955335073,0.120694092762251,0.12070724397757,0.756107540201785,0.361713566349896,0.110059148151783,0.120855614921436,0.120855952938671,0.758202352271861,evaluation_test_50_percent_split,0.412857541686759,,0.410182682397873,,0.414988750448306,,0.20024212426574,,evaluation_selection_50_percent_split,Heavy Server
AS_childcare,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.290331292618973,0.0884762080479735,0.282039994675,0.282050990869046,0.864408461032143,0.291440521339845,0.0888082915076263,0.276751653746554,0.276775262875439,0.862283351666098,0.291536739244343,0.0888475263419826,0.281016396282513,0.281021246792707,0.863686294049085,evaluation_selection_50_percent_split,0.553721236816875,,0.550764003177472,,0.553812922490212,,0.280440478997134,,evaluation_selection_50_percent_split,Heavy Server
AS_childcare,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.293282856847147,0.0894999293502112,0.279366933870146,0.279366935799264,0.863124445495077,0.292222826547558,0.0892231851678302,0.278419512639098,0.278430306156536,0.861786740331934,0.295895977138305,0.090317380630967,0.281855768939422,0.281856046355073,0.864492792249942,evaluation_test_50_percent_split,0.55328784761792,,0.554331747834447,,0.559008531862216,,0.280440478997134,,evaluation_selection_50_percent_split,Heavy Server
AS_education,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.285348735191294,0.0873278239414865,0.29135881469904,0.291369668167095,0.870142236438565,0.286408605015522,0.0876543943466988,0.286050108441955,0.286073414327504,0.868029240929188,0.286482065245024,0.0876665174918198,0.290671544640952,0.29067633030374,0.869331275905428,evaluation_selection_50_percent_split,0.556525632415491,,0.552209276941472,,0.556229498976594,,0.280361989995501,,evaluation_selection_50_percent_split,Heavy Server
AS_education,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.288458467110137,0.0882841260595861,0.289156305319877,0.289156307222788,0.868484741863338,0.287516957501261,0.0879659862047665,0.289606353949877,0.289616979733365,0.867794923091343,0.29040951135131,0.0889171425281306,0.291974572622333,0.291974845727856,0.869541015082179,evaluation_test_50_percent_split,0.558392867686131,,0.559469409804518,,0.563778292159764,,0.280361989995501,,evaluation_selection_50_percent_split,Heavy Server
AS_employment,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.289699274411248,0.088440732705153,0.28232786728937,0.282338859074392,0.865320083851591,0.290609553549175,0.0887256837732273,0.276979385560569,0.277002987786759,0.863243339523358,0.290761698064567,0.0887803120614593,0.282002255967429,0.282007100361024,0.864814696021735,evaluation_selection_50_percent_split,0.551340052258305,,0.549099852327977,,0.552194184873693,,0.280160290496463,,evaluation_selection_50_percent_split,Heavy Server
AS_employment,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.292886406433509,0.0894187433273656,0.280020625252864,0.280020627180232,0.863592372728114,0.291676923120889,0.0890280811954029,0.280605228816555,0.280615989401567,0.86245188812478,0.295026185920381,0.0900437880548995,0.283426009763774,0.283426286333578,0.864977662030224,evaluation_test_50_percent_split,0.55258577455232,,0.55446192362757,,0.55904671871146,,0.280160290496463,,evaluation_selection_50_percent_split,Heavy Server
AS_family_structure,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.281350679973382,0.0855557732121855,0.305738517210197,0.305749150440359,0.873203445651596,0.282162235869965,0.0857885557298053,0.300938017283811,0.30096083738961,0.87105810071591,0.282414126472803,0.0858384119385111,0.305770477139366,0.305775161149811,0.872737965863028,evaluation_selection_50_percent_split,0.566688943342987,,0.563454552516369,,0.567737897620917,,0.270125852930791,,evaluation_selection_50_percent_split,Heavy Server
AS_family_structure,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.284428008934528,0.0865871644039982,0.302819854440525,0.30281985630686,0.871816511496304,0.283359623182678,0.0862997876648241,0.303035168515585,0.303045593446851,0.870964896144495,0.286601604504426,0.0872363119812335,0.305385567739389,0.305385835682551,0.873267796695273,evaluation_test_50_percent_split,0.566753811356226,,0.568735671748858,,0.571723508264778,,0.270125852930791,,evaluation_selection_50_percent_split,Heavy Server
AS_housing,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.288647106132027,0.0879368787378977,0.28641650314973,0.286427432313669,0.86613541081325,0.289691218070203,0.0882777908884524,0.281071968991454,0.281095437268935,0.864119686806072,0.289808902769825,0.0882854413845133,0.285564930216154,0.285569750218871,0.865314254804292,evaluation_selection_50_percent_split,0.557220386974988,,0.554062121211993,,0.557801905873277,,0.270128182898015,,evaluation_selection_50_percent_split,Heavy Server
AS_housing,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.291421297630932,0.0887709884693509,0.285236199978125,0.285236201891531,0.864697268218497,0.290306812949,0.088410653118192,0.28553936890709,0.285550055709641,0.863930604700185,0.293453270087758,0.0894262026933914,0.288395609015461,0.288395883688847,0.865889045959812,evaluation_test_50_percent_split,0.557584412934816,,0.559678440377632,,0.564007124718173,,0.270128182898015,,evaluation_selection_50_percent_split,Heavy Server
AS_immigration,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.288177590661465,0.0878339368608714,0.287251848065709,0.2872627644356,0.86653060039342,0.289271544516774,0.0881753275886764,0.281906450496333,0.281929891420962,0.864386026575918,0.289338198512301,0.0882028476112909,0.286233334118766,0.286238149498814,0.865822372842515,evaluation_selection_50_percent_split,0.555051461627685,,0.552463436774788,,0.554359642249451,,0.27027802818644,,evaluation_selection_50_percent_split,Heavy Server
AS_immigration,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.291780695853214,0.0890137357976702,0.283281653725725,0.283281655644363,0.864393307009122,0.29087981808837,0.0887792958611336,0.282917965850623,0.28292869172353,0.863146407063108,0.294223913128452,0.0897543044152174,0.285428385687053,0.285428661364974,0.865513565504263,evaluation_test_50_percent_split,0.555497488604361,,0.557035956757271,,0.561044154319477,,0.27027802818644,,evaluation_selection_50_percent_split,Heavy Server
AS_income,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.28347275705457,0.086657595106457,0.296797536685246,0.296808306854453,0.872404313048612,0.284628668138475,0.0870645960766848,0.290952135499567,0.290975281276797,0.870375427059677,0.284782301233396,0.0870682045927901,0.295415208521306,0.295419962090626,0.871503713649895,evaluation_selection_50_percent_split,0.559587678582193,,0.555555286894279,,0.56012498423245,,0.280178937947066,,evaluation_selection_50_percent_split,Heavy Server
AS_income,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.28648361005694,0.0876117870541924,0.294569826005906,0.294569827894326,0.870981526867413,0.286066045993118,0.0874900995149103,0.295058755860117,0.295069299457408,0.869919248330099,0.288628502187537,0.0882346470370239,0.295804591802907,0.295804862797616,0.87160995583117,evaluation_test_50_percent_split,0.560889458545091,,0.562321493307066,,0.56772063191367,,0.280178937947066,,evaluation_selection_50_percent_split,Heavy Server
AS_FS_childcare,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.280690871009897,0.0853306719235536,0.307565152030455,0.307575757284085,0.874031453649843,0.281495140711194,0.0855938564120783,0.302686217620134,0.302708980545595,0.872065965559304,0.281736055652701,0.085623752335221,0.307346076425684,0.30735074969241,0.873734665204951,evaluation_selection_50_percent_split,0.568113489749362,,0.564829386030557,,0.567966565350617,,0.280096479576949,,evaluation_selection_50_percent_split,Heavy Server
AS_FS_childcare,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.283675534318074,0.0863995124330578,0.304330785411821,0.304330787274111,0.872936769762917,0.282666302288857,0.086081736362773,0.30358988580793,0.30360030291519,0.871866056739098,0.286112250467547,0.0871669102592217,0.307140873479606,0.307141141220513,0.874157098831372,evaluation_test_50_percent_split,0.568827363511332,,0.570252734289792,,0.574190075123762,,0.280096479576949,,evaluation_selection_50_percent_split,Heavy Server
AS_FS_education,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.277299845503532,0.0845367261316674,0.314007802970709,0.314018309549428,0.877754552125415,0.27787537025521,0.0846575868499418,0.309404435569984,0.309426979819401,0.875731614959932,0.27828694917231,0.0847987975430601,0.314922525208093,0.3149271479932,0.877357993216449,evaluation_selection_50_percent_split,0.569739845509652,,0.564998629829798,,0.570661939755466,,0.280216092415523,,evaluation_selection_50_percent_split,Heavy Server
AS_FS_education,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.280479658848482,0.0856052776914744,0.310725782829244,0.310725784674415,0.87632691926668,0.279687205645242,0.0853608007682416,0.311052013829031,0.311062318677347,0.87579590183356,0.282423963808277,0.0862328645914085,0.312943249463001,0.31294351432019,0.877238759811211,evaluation_test_50_percent_split,0.569440504098789,,0.572171143852203,,0.574662986314465,,0.280216092415523,,evaluation_selection_50_percent_split,Heavy Server
AS_FS_employment,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.28039531539805,0.0853205652815423,0.307647164640538,0.307657768638072,0.874296354064699,0.280939641019889,0.0854522749453825,0.30217792559526,0.302200706267566,0.871912892190371,0.281727934088088,0.0856861310482868,0.308491516395539,0.308496183096156,0.874097354323928,evaluation_selection_50_percent_split,0.567343480497473,,0.564585142210597,,0.568747034819012,,0.280134312404059,,evaluation_selection_50_percent_split,Heavy Server
AS_FS_employment,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.283631479121991,0.0863639865222772,0.304616831961788,0.304616833823312,0.8728122380419,0.282626108094955,0.0860795332208128,0.304808585723818,0.304818984131103,0.872126376252199,0.285739639169238,0.0870143405465888,0.30715836478824,0.307158632049673,0.874253238511452,evaluation_test_50_percent_split,0.5674796262575,,0.571840956646376,,0.572301206551336,,0.280134312404059,,evaluation_selection_50_percent_split,Heavy Server
AS_FS_housing,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.280051097323865,0.0850744566920317,0.309644267908568,0.309654841318695,0.874411258869828,0.280833017313888,0.0853493361654121,0.304610965089026,0.304633665230295,0.872280520625527,0.281197144527179,0.0853874095433017,0.309324803985803,0.309329463949319,0.874128700792567,evaluation_selection_50_percent_split,0.56946425861284,,0.566473742203748,,0.570971890895801,,0.280122596943004,,evaluation_selection_50_percent_split,Heavy Server
AS_FS_housing,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.283054767628385,0.0860556381813289,0.307099582640888,0.307099584495766,0.873128895151466,0.282079782829714,0.0857603165826059,0.306506270913424,0.306516644272757,0.872344009277154,0.28533786447711,0.0868018699703619,0.309727870060587,0.309728136677387,0.874265560793219,evaluation_test_50_percent_split,0.569257971709422,,0.57103995187824,,0.572666061657702,,0.280122596943004,,evaluation_selection_50_percent_split,Heavy Server
AS_FS_immigration,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.280007896060011,0.085067749113513,0.309698698056686,0.309709270633168,0.874406161024455,0.280958025820358,0.0853776157125923,0.304521597347588,0.304544300308196,0.872132625333009,0.281232511955645,0.0853983860457377,0.309095980620893,0.30910064202964,0.873953121800862,evaluation_selection_50_percent_split,0.568387250237869,,0.564754044516894,,0.568639124730646,,0.27018319375663,,evaluation_selection_50_percent_split,Heavy Server
AS_FS_immigration,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.283331696633314,0.0862394948205538,0.305619210816967,0.305619212675808,0.873068504247965,0.282568809805111,0.0860388952934925,0.305136545196806,0.305146938698692,0.87204043372328,0.285731003281197,0.0869732911714784,0.307485453598931,0.307485720734285,0.874114539946882,evaluation_test_50_percent_split,0.567713848688081,,0.569474680118437,,0.572796071602444,,0.27018319375663,,evaluation_selection_50_percent_split,Heavy Server
AS_FS_income,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.275087976715269,0.0838048990917216,0.319946377386235,0.319956793010421,0.880014419475756,0.275944933097264,0.0840724313121533,0.314301615245566,0.314323999542416,0.877859410444488,0.276359809895344,0.0841974714172294,0.319657820480167,0.319662411225766,0.879553696368796,evaluation_selection_50_percent_split,0.573217741075374,,0.56821877110568,,0.573721595463598,,0.280141636484371,,evaluation_selection_50_percent_split,Heavy Server
AS_FS_income,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.278167227847563,0.0847962707653041,0.317239722515666,0.3172397243434,0.878679333996624,0.277988013947104,0.084762106578924,0.317481335866926,0.317491543922489,0.877696550064399,0.280347479504997,0.0854280922695104,0.317761731328056,0.317761993698998,0.87918650324844,evaluation_test_50_percent_split,0.57399387345516,,0.576716392433478,,0.577709226562478,,0.280141636484371,,evaluation_selection_50_percent_split,Heavy Server
AS_FS_IN_childcare,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.274980308616584,0.0837677480987425,0.320247847439095,0.320258258446,0.880238882829693,0.275931339574306,0.0840637065804662,0.314509458367279,0.314531835784351,0.878117046261404,0.276237883538002,0.0841719530556816,0.319728447306153,0.319733037479599,0.87964267015645,evaluation_selection_50_percent_split,0.573150426569614,,0.568313095976964,,0.57498756221135,,0.260126512402982,,evaluation_selection_50_percent_split,Heavy Server
AS_FS_IN_childcare,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.278190609410624,0.0848532792030337,0.316780703546885,0.316780705375847,0.878876366980631,0.277617828142519,0.0846523586021978,0.316507578820768,0.316517802171153,0.877772087023767,0.280592621145007,0.0855500198700072,0.318645450821118,0.318645713583379,0.879700582853861,evaluation_test_50_percent_split,0.574543122795768,,0.578072114295672,,0.578765993266809,,0.260126512402982,,evaluation_selection_50_percent_split,Heavy Server
AS_FS_IN_education,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.273675675915024,0.0834836849237812,0.322552941691069,0.322563317393412,0.88164377180939,0.274521892228197,0.0837337435868258,0.317425893074864,0.317448175130033,0.879671464242541,0.274766037911952,0.0838138463522121,0.322398656535789,0.322403228533947,0.881182782064937,evaluation_selection_50_percent_split,0.574796544568881,,0.570013083264662,,0.575942298240789,,0.260089809754811,,evaluation_selection_50_percent_split,Heavy Server
AS_FS_IN_education,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.277088266719922,0.0846008449295731,0.318813246877376,0.318813248700897,0.879950202768735,0.276824073203245,0.0845238366874885,0.318543531860782,0.318553724366637,0.878972540537308,0.279313216450176,0.0852951628905856,0.319679704347071,0.319679966317522,0.880388658163217,evaluation_test_50_percent_split,0.573419437601131,,0.576074643171522,,0.577351973044469,,0.260089809754811,,evaluation_selection_50_percent_split,Heavy Server
AS_FS_IN_employment,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.275208398180448,0.0838171605504108,0.319846879033627,0.319857296181719,0.879887650289789,0.276136132257371,0.08406263854031,0.314411760490418,0.314434141170622,0.877972903364826,0.276381276132414,0.0841839472266401,0.319737072038595,0.319741662228257,0.879231808766136,evaluation_selection_50_percent_split,0.572669655279023,,0.568530162612291,,0.573076366880892,,0.290093149945403,,evaluation_selection_50_percent_split,Heavy Server
AS_FS_IN_employment,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.278363003887259,0.0848620472330465,0.316710105364318,0.316710107193469,0.878515818287263,0.277769646988658,0.0847523666662183,0.315895652970758,0.315905885397299,0.877261825797146,0.280891497585815,0.08562660731797,0.317840461109225,0.317840724104951,0.879628051648105,evaluation_test_50_percent_split,0.573247435271128,,0.5761224417282,,0.577741859992142,,0.290093149945403,,evaluation_selection_50_percent_split,Heavy Server
